episode,updates_cumulative,updates_episode,algorithm,transitions_buffered,transitions_collected_episode,transitions_collected_cumulative,policy_loss,episode_return_total,avg_return_per_vehicle,value_loss,entropy,entropy_coef_effective,approx_kl,clip_fraction,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,critic_only_queued,route_decisions_total,route_candidate_count,route_feasible_candidate_count,route_actor_ownership_skips,route_no_feasible_candidates,route_choice_idx_0,route_choice_idx_1,route_choice_idx_2,route_choice_idx_3,route_valid_candidates_1,route_valid_candidates_2,route_valid_candidates_3,route_valid_candidates_4,route_choice_nonzero_rate,route_mean_valid_candidates,route_mean_logit_margin,route_mean_chosen_length_norm,route_mean_chosen_eta_norm,route_mean_chosen_density,route_mean_chosen_first_density,route_mean_balance_reward,route_mean_eta_delta_steps,route_mean_density_relief,route_mean_required_relief,route_selfless_detour_rate,route_bad_detour_rate,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,loop_events,safety_overrides,loop_prefilter_overrides,fragment_build_failures,fallback_overrides,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,lane_change_observe_abort_no_progress,lane_change_observe_abort_low_speed,lane_change_observe_abort_commit_window,pending_release_events_total,pending_release_abort_events_total,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,snapshot_cache_hits,shortest_path_cache_hits,override_ratio,override_events_total,override_event_loop_prefilter,override_event_cooldown_fallback,override_event_observe_abort_fallback,override_event_route_apply_fail,policy_masked_actions_removed,decision_pending_at_episode_end,mean_decision_latency_steps,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_observe_resolution_rate,tail_vehicles_over_p90_count,tail_completion_gap_steps,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,p95_to_p50_travel_ratio,fallback_rate_per_opened_decision,controlled_teleport_rate,skip_reason_forced_by_lane_commit,skip_reason_forced_single_path,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,coordination_pending_reservations_seeded,coordination_pressure_candidates_seen,coordination_pressure_candidates_rejected,lane_now_congestion_candidates_seen,lane_now_congestion_candidates_rejected,proactive_shift2_candidates_seen,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,lane_now_replan_releases,lane_now_replan_forced_alternative,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio,noncompletion_rate,uncontrolled_total_wait_steps,mean_uncontrolled_wait_per_step,route_detour_reward_congested_mean,route_detour_reward_light_mean,route_detour_congested_count,route_detour_light_count
0,1,1,mappo,0,1850,1850,-0.006710345711326227,-25356.726635570107,-105.65302764820878,0.4567407565191388,0.9330095648765564,0.15,0.0002431211551083834,0.08428488625213504,0.9958333333333333,438.9979079497908,460.5,633.1,3,2,1,238,0.0,0.0,1851.0,5258.0,5258.0,95892.0,0.0,842.0,455.0,396.0,158.0,386.0,169.0,650.0,646.0,0.5451107509454349,2.840626688276607,0.002159800583739206,0.2431320889914828,0.03500822035979172,0.8096157284106341,0.8893801685385426,1.013035112499331,11.542025984203024,0.06482790695023806,0.005955300178853579,0.5440302539168017,0.0010804970286331713,97743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9979534756804693,11.836667251586912,0,287.0,2.0,1.0,0.0,24,281.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19853633351683553,1.5648208469055376,0.0,0.008333333333333333,0.0,0.0,97743.0,8600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,6169.0,6.439457202505219,1.8623912306132187,-0.14998799562454224,1007.0,2.0
1,2,1,mappo,0,1859,3709,-0.007050473774143029,-26648.559982863502,-111.03566659526459,0.33072282653301954,0.9296643789857626,0.14795918367346939,0.0014546088978022453,0.21582805807702243,0.9958333333333333,446.14435146443515,439.0,657.1,3,2,1,238,0.0,0.0,1860.0,5286.0,5286.0,97595.0,0.0,835.0,468.0,383.0,174.0,393.0,162.0,651.0,654.0,0.5510752688172043,2.8419354838709676,0.030486385700523214,0.24298050898698068,0.03498639458720322,0.8021991388056107,0.8808765508640077,1.0367626121344435,11.534560695771248,0.07006146031866847,0.005936458694552008,0.5505376344086022,0.0005376344086021505,99455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,1.0219217474370463,12.0,0,281.0,2.0,1.0,0.0,24,314.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19494835066802052,1.7173120728929385,0.0,0.008333333333333333,0.0,0.0,99455.0,8623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,1238.0,1.3059071729957805,1.883328561099306,-0.14998799562454224,1024.0,1.0
2,3,1,mappo,0,1848,5557,-0.008151320485922042,-21860.746828560947,-91.08644511900394,0.27300646947696805,0.924605555832386,0.14591836734693878,0.0011064612235713867,0.21403464453760535,0.9958333333333333,422.47071129707115,430.5,603.6,2,1,0,239,0.0,0.0,1849.0,5243.0,5243.0,91969.0,0.0,824.0,484.0,367.0,174.0,397.0,154.0,654.0,644.0,0.554353704705246,2.8355868036776637,0.07154437478504805,0.2439629512664239,0.0351278549332218,0.8096217356363826,0.8914134144503976,1.024998783522915,11.856271195501943,0.06409895088933588,0.006062965986036321,0.552190373174689,0.002163331530557058,93818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,1.0029898406435276,11.733333587646484,0,298.0,1.0,1.0,0.0,24,258.22916666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807066188332609,1.4785133565621371,0.0,0.004166666666666667,0.0,0.0,93818.0,7296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,18569.0,20.227668845315904,1.8529058912269005,-0.14998799562454224,1023.0,2.0
3,4,1,mappo,0,1826,7383,-0.01118640589993447,-25440.15286964995,-106.0006369568748,0.3377307131886482,0.9175442755222321,0.14387755102040817,0.0018557016283011762,0.22859012940898538,0.9958333333333333,438.23221757322176,431.5,662.0,2,1,0,239,0.0,0.0,1827.0,5187.0,5187.0,95544.0,0.0,813.0,490.0,365.0,159.0,394.0,143.0,653.0,637.0,0.555008210180624,2.839080459770115,0.10689844738143549,0.24601806067725512,0.0354237670515224,0.8143936847583821,0.886904283135377,1.0547831942509103,12.235473928780392,0.06613115372961752,0.006148701178905163,0.5522714833059661,0.002736726874657909,97371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9996651664811951,12.431111145019528,0,291.0,1.0,1.0,0.0,25,297.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19335934975913593,1.6527230590961761,0.0,0.004166666666666667,0.0,0.0,97371.0,7019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,1225.0,1.2921940928270041,1.9045344583870178,-0.14998799562454224,1012.0,2.0
4,5,1,mappo,0,1827,9210,-0.006683648098260164,-27385.243094252422,-114.10517955938509,0.45391021855175495,0.9125222079455853,0.14183673469387756,0.0027492575645737816,0.19393910514190793,0.9958333333333333,445.45188284518827,486.0,640.5,2,1,0,239,0.0,0.0,1828.0,5189.0,5189.0,97773.0,0.0,777.0,496.0,374.0,181.0,398.0,136.0,657.0,637.0,0.574945295404814,2.838621444201313,0.16239741611695915,0.2460988768635224,0.03543540361465752,0.801652742466223,0.8910620250146636,1.0411233109656755,12.169704327698089,0.06331062505495678,0.006158856319093918,0.5716630196936543,0.0032822757111597373,99601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,1.0318950089481007,13.066666603088379,0,284.0,1.0,1.0,0.0,24,218.45833333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19456630914694584,1.4232510288065845,0.0,0.004166666666666667,0.0,0.0,99601.0,8474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,2231.0,2.3759318423855165,1.8126889528008372,-0.14998799562454224,1050.0,1.0
5,6,1,mappo,0,1806,11016,-0.007734964543487877,-23246.980862241882,-96.86242025934118,0.38359258230775595,0.9037523195147514,0.13979591836734692,0.001901632065710146,0.23917778674513102,0.9958333333333333,431.8723849372385,434.5,605.2000000000003,2,1,0,239,0.0,0.0,1807.0,5119.0,5119.0,93741.0,0.0,755.0,513.0,389.0,150.0,400.0,132.0,645.0,630.0,0.582180409518539,2.8328721638074157,0.1725187475633806,0.24734712061825284,0.03561513630160985,0.8140033866012367,0.8978152299113262,1.0741322662046515,12.609948143486694,0.06398112013513159,0.0062865872951040356,0.5799667957941339,0.002213613724405091,95548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,1.0529769442496675,14.0,0,286.0,1.0,1.0,0.0,24,256.60416666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17960355681471674,1.505868814729574,0.0,0.004166666666666667,0.0,0.0,95548.0,6218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,45633.0,51.158071748878925,1.8488161724029089,-0.14998799562454224,1050.0,2.0
6,7,1,mappo,0,1789,12805,-0.008133482944685966,-15151.407987078092,-63.13086661282538,0.2783661321736872,0.9003455098718405,0.1377551020408163,-0.0005263354141789023,0.2100586430169642,1.0,388.84583333333336,360.75,535.4499999999999,0,0,0,240,0.0,0.0,1789.0,5081.0,5081.0,84021.0,0.0,731.0,542.0,354.0,162.0,388.0,131.0,649.0,621.0,0.5913918390162102,2.8401341531581887,0.19121010653162349,0.24894843319646467,0.03584570688226241,0.8190540832739642,0.9007602161084926,1.0471380722785255,12.76700501604544,0.05686220529247569,0.006318075976884579,0.5885969815539408,0.002794857462269424,85810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,0,0.977787437513584,12.399999618530273,0,265.0,0.0,0.0,0.0,24,249.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1653451364258185,1.562023562023562,0.0,0.0,0.0,0.0,85810.0,4001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.7742708213044802,-0.14998799562454224,1056.0,2.0
7,8,1,mappo,0,1784,14589,-0.003858082040096633,-12541.630848339188,-52.25679520141328,0.2031049495562911,0.9003558270633221,0.1357142857142857,-0.001309596193550533,0.18286920222453773,0.9958333333333333,378.1966527196653,350.0,513.3000000000002,2,1,0,239,0.0,0.0,1785.0,5074.0,5074.0,81861.0,0.0,730.0,539.0,385.0,131.0,384.0,135.0,644.0,622.0,0.5910364145658263,2.842577030812325,0.21801705885918535,0.2493697462086918,0.03590637110747626,0.8287787767419336,0.8998155252105382,1.0585105481109918,12.956946176641127,0.05565831313171336,0.0063663841608818,0.5893557422969188,0.0016806722689075631,83646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9605642414184645,13.066666603088379,0,260.0,1.0,1.0,0.0,24,245.79166666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15475334388033946,1.6705714285714286,0.0,0.004166666666666667,0.0,0.0,83646.0,4162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,2850.0,3.3333333333333335,1.7918630626551895,0.8176603395508096,1054.0,1.0
8,9,1,mappo,0,1789,16378,-0.010153483439353295,-17899.35723854117,-74.58065516058822,0.3580551976338029,0.879605857655406,0.1336734693877551,0.0005212297017678225,0.20696346275508404,1.0,406.5416666666667,374.0,585.0,0,0,0,240,0.0,0.0,1789.0,5049.0,5049.0,87910.0,0.0,741.0,531.0,350.0,167.0,407.0,123.0,640.0,619.0,0.5858021240916713,2.8222470653996647,0.2362919955646079,0.247820009439434,0.03568322686067235,0.8240469414751213,0.8952328942440473,1.0453428142204715,12.64627683622468,0.057683938221559566,0.0062912539628609335,0.5818893236444941,0.003912800447177194,89699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,0,0.9730609030814182,12.977777481079102,0,290.0,0.0,0.0,0.0,25,291.34000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17271232619316046,1.7315508021390371,0.0,0.0,0.0,0.0,89699.0,3448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,1063.0,1.1798002219755828,1.790017472370619,-0.14998799562454224,1045.0,3.0
9,10,1,mappo,0,1774,18152,-0.007256013203004841,-14762.682951698114,-61.51117896540881,0.2654452892020345,0.8845280855894089,0.13163265306122449,0.0017602099742362043,0.20924800913780928,0.9958333333333333,389.63598326359835,362.0,548.6,2,1,0,239,0.0,0.0,1775.0,5051.0,5051.0,84857.0,0.0,714.0,516.0,394.0,151.0,388.0,125.0,635.0,627.0,0.5977464788732394,2.8456338028169013,0.27511786884824996,0.24992253349280694,0.03598596607033216,0.822607988791514,0.8923836457146935,1.0728960383074262,12.89812262091838,0.05965212022430346,0.006360241797975371,0.5949295774647887,0.0028169014084507044,86632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9940467070848562,12.533332824707031,0,254.0,1.0,1.0,0.0,24,253.27083333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16725694639613065,1.67707182320442,0.0,0.004166666666666667,0.0,0.0,86632.0,4962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,4274.0,5.010550996483001,1.8004162873181049,-0.14998799562454224,1058.0,3.0
