episode,updates_cumulative,updates_episode,algorithm,transitions_buffered,transitions_collected_episode,transitions_collected_cumulative,policy_loss,episode_return_total,avg_return_per_vehicle,value_loss,entropy,entropy_coef_effective,approx_kl,clip_fraction,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,critic_only_queued,route_decisions_total,route_candidate_count,route_feasible_candidate_count,route_actor_ownership_skips,route_no_feasible_candidates,route_choice_idx_0,route_choice_idx_1,route_choice_idx_2,route_choice_idx_3,route_valid_candidates_1,route_valid_candidates_2,route_valid_candidates_3,route_valid_candidates_4,route_choice_nonzero_rate,route_mean_valid_candidates,route_mean_logit_margin,route_mean_chosen_length_norm,route_mean_chosen_eta_norm,route_mean_chosen_density,route_mean_chosen_first_density,route_mean_balance_reward,route_mean_eta_delta_steps,route_mean_density_relief,route_mean_required_relief,route_selfless_detour_rate,route_bad_detour_rate,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,loop_events,safety_overrides,loop_prefilter_overrides,fragment_build_failures,fallback_overrides,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,lane_change_observe_abort_no_progress,lane_change_observe_abort_low_speed,lane_change_observe_abort_commit_window,pending_release_events_total,pending_release_abort_events_total,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,snapshot_cache_hits,shortest_path_cache_hits,override_ratio,override_events_total,override_event_loop_prefilter,override_event_cooldown_fallback,override_event_observe_abort_fallback,override_event_route_apply_fail,policy_masked_actions_removed,decision_pending_at_episode_end,mean_decision_latency_steps,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_observe_resolution_rate,tail_vehicles_over_p90_count,tail_completion_gap_steps,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,p95_to_p50_travel_ratio,fallback_rate_per_opened_decision,controlled_teleport_rate,skip_reason_forced_by_lane_commit,skip_reason_forced_single_path,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,coordination_pending_reservations_seeded,coordination_pressure_candidates_seen,coordination_pressure_candidates_rejected,lane_now_congestion_candidates_seen,lane_now_congestion_candidates_rejected,proactive_shift2_candidates_seen,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,lane_now_replan_releases,lane_now_replan_forced_alternative,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio,noncompletion_rate,uncontrolled_total_wait_steps,mean_uncontrolled_wait_per_step,route_detour_reward_congested_mean,route_detour_reward_light_mean,route_detour_congested_count,route_detour_light_count
0,1,1,mappo,0,1861,1861,-0.0093503901589429,-32536.16261749997,-135.5673442395832,0.5154341757297516,0.9251872878521681,0.15,0.0006739176224073162,0.15027625477523543,0.9958333333333333,472.86401673640165,477.0,716.0000000000001,3,2,1,238,0.0,0.0,1862.0,5266.0,5266.0,103384.0,0.0,874.0,455.0,394.0,139.0,406.0,158.0,648.0,650.0,0.5306122448979592,2.828141783029001,0.0015612569163432374,0.24185351597667382,0.034824120567033164,0.8021020643562119,0.8864712748117844,1.0283204318483532,11.319179992030438,0.07217079204733245,0.005882997384194746,0.5300751879699248,0.0005370569280343716,105246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,1.0350514300757818,12.899999618530273,0,312.0,2.0,1.0,0.0,24,319.72916666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19366893177016897,1.5933962264150943,0.0,0.008333333333333333,0.0,0.0,105246.0,8962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,35695.0,35.94662638469285,1.939123590437774,0.8176603395508096,987.0,1.0
1,2,1,mappo,0,1868,3729,-0.00977033988601761,-36780.30565600113,-153.2512735666714,0.41535993944853544,0.9274921119213104,0.14795918367346939,0.00154827356163878,0.18320547614712268,0.9958333333333333,488.0397489539749,515.0,704.4000000000001,2,1,0,239,0.0,0.0,1869.0,5300.0,5300.0,107174.0,0.0,846.0,479.0,380.0,164.0,400.0,161.0,654.0,654.0,0.5473515248796148,2.835741037988229,0.041445621530988304,0.24241238446191646,0.03490459122443387,0.7914798639758568,0.8783359437266045,1.0278965826254842,11.556057447797796,0.06948060763293416,0.005958011988054817,0.5457463884430177,0.0016051364365971107,109043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,1.0573034962951933,12.44444465637207,0,277.0,1.0,1.0,0.0,24,285.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2042364296982151,1.5087378640776699,0.0,0.004166666666666667,0.0,0.0,109043.0,11200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,2892.0,2.8833499501495514,1.8819184024664828,-0.14998799562454224,1021.0,2.0
2,3,1,mappo,0,1849,5578,-0.008335926555446349,-33191.87050156632,-138.299460423193,0.35496761556714773,0.9153640139847994,0.14591836734693878,0.0020620197570622167,0.22390678664669394,0.9958333333333333,475.3807531380753,488.5,696.9000000000001,3,2,1,238,0.0,0.0,1850.0,5226.0,5226.0,104083.0,0.0,839.0,437.0,407.0,167.0,410.0,150.0,644.0,646.0,0.5464864864864865,2.824864864864865,0.07364015388428359,0.24277364693783424,0.03495660882141139,0.7973840806431867,0.8779045323514052,1.0431345554557898,11.587180721437608,0.071318317536453,0.005968033460766433,0.5464864864864865,0.0,105933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,1.0289208164783559,12.399999618530273,0,314.0,2.0,1.0,0.0,24,298.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2007304277964268,1.5396110542476968,0.0,0.008333333333333333,0.0,0.0,105933.0,9377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,2578.0,2.5677290836653386,1.9088021044443235,0.0,1011.0,0.0
3,4,1,mappo,0,1835,7413,-0.005658318921632599,-18331.17612548143,-76.37990052283929,0.2509813434444368,0.9095577355474234,0.14387755102040817,0.0007739848697383422,0.2119289634283632,0.9958333333333333,406.28242677824267,375.5,591.0000000000002,2,1,0,239,0.0,0.0,1836.0,5170.0,5170.0,87925.0,0.0,843.0,473.0,373.0,147.0,413.0,141.0,653.0,629.0,0.5408496732026143,2.815904139433551,0.10477702253678721,0.2436819154817879,0.03508738903551969,0.8222031418976226,0.8999709809345573,1.011774209022322,11.763764362709194,0.06192430081116701,0.005996806540546573,0.5381263616557734,0.0027233115468409588,89761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9747528706421733,13.022222518920898,0,259.0,1.0,1.0,0.0,24,285.77083333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17465199519365893,1.729427430093209,0.0,0.004166666666666667,0.0,0.0,89761.0,4854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,1186.0,1.3177777777777777,1.8768422280928871,-0.15211934899166227,990.0,3.0
4,5,1,mappo,0,1811,9224,-0.006268913886742666,-19467.61003716497,-81.1150418215207,0.24980185041204095,0.9161458797752857,0.14183673469387756,-0.00010454520179337123,0.186199618736282,0.9958333333333333,409.7154811715481,417.5,581.5,2,1,0,239,0.0,0.0,1812.0,5148.0,5148.0,89496.0,0.0,771.0,502.0,389.0,150.0,388.0,147.0,642.0,635.0,0.5745033112582781,2.8410596026490067,0.13489223619055407,0.24668529075025591,0.035519840459444174,0.8189455045610214,0.8927706016318062,1.053057025760613,12.376492883985406,0.062207960875589205,0.006211009597812122,0.5722958057395143,0.002207505518763797,91308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9944779587201367,12.5,0,296.0,1.0,1.0,0.0,24,243.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1799989129765054,1.5379640718562873,0.0,0.004166666666666667,0.0,0.0,91308.0,6654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,561.0,0.6261160714285714,1.835878708210619,0.33067642369904227,1039.0,2.0
5,6,1,mappo,0,1788,11012,-0.01181352452840656,-15264.361821845352,-63.6015075910223,0.23585402593016624,0.912710927426815,0.13979591836734692,-0.00027130283569931635,0.20502678165212274,1.0,395.32916666666665,345.75,557.75,1,1,1,239,0.0,0.0,1788.0,5084.0,5084.0,85560.0,0.0,740.0,514.0,379.0,155.0,390.0,132.0,634.0,632.0,0.5861297539149888,2.843400447427293,0.15888528043291714,0.24837807427583392,0.035763581777179004,0.810619762652789,0.8889820383042847,1.036834293124792,12.542620305246954,0.05766470033811638,0.006259094469248342,0.5838926174496645,0.0022371364653243847,87348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,0,0.9625960308962191,12.699999809265137,0,248.0,1.0,0.0,0.0,24,328.45833333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17673844229667957,1.8308749096167747,0.0,0.004166666666666667,0.0,0.0,87348.0,5326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,34781.0,38.73162583518931,1.770782907452486,-0.14998799562454224,1047.0,1.0
6,7,1,mappo,0,1815,12827,-0.01267199949870701,-22996.6040496326,-95.81918354013582,0.3148950566537678,0.8923740666359663,0.1377551020408163,0.003898077535268385,0.2741817352361977,0.9958333333333333,430.87866108786613,423.0,631.2,2,1,0,239,0.0,0.0,1816.0,5141.0,5141.0,93539.0,0.0,772.0,506.0,357.0,181.0,401.0,134.0,652.0,629.0,0.5748898678414097,2.8309471365638768,0.2138570494178502,0.2461935555242363,0.03544903624780263,0.8113150264383684,0.8939831527188473,1.0358351903406415,12.17083206785933,0.060820227009412316,0.006143075397712637,0.5743392070484582,0.0005506607929515419,95355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,1.0043351581324542,12.600000381469727,0,284.0,1.0,1.0,0.0,24,277.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18785509799603606,1.5890070921985815,0.0,0.004166666666666667,0.0,0.0,95355.0,5797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,0.0,0.0,1.8027472337637416,0.8113408430226268,1043.0,1.0
7,8,1,mappo,0,1789,14616,-0.011659327792585827,-19303.785664033207,-80.43244026680503,0.3704651100561023,0.8887518681585789,0.1357142857142857,0.0011574228801691788,0.2200756468810141,0.9958333333333333,408.48326359832635,348.5,592.2,2,1,0,239,0.0,0.0,1790.0,5068.0,5068.0,88868.0,0.0,742.0,506.0,394.0,148.0,395.0,131.0,645.0,619.0,0.5854748603351956,2.8312849162011173,0.24609004970036405,0.24815642293854798,0.03573166652889558,0.8118198883454394,0.8927384715360802,1.0514797077316478,12.649266938257483,0.05955984525470967,0.006286017138896864,0.5826815642458101,0.002793296089385475,90658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9966990107544969,13.022222518920898,0,258.0,1.0,1.0,0.0,24,326.95833333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871360367822832,1.8981348637015778,0.0,0.004166666666666667,0.0,0.0,90658.0,5828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,2278.0,2.565315315315315,1.7996641040448362,-0.14998799562454224,1046.0,2.0
8,9,1,mappo,0,1765,16381,0.0005013422032789094,-8195.638621385759,-34.148494255774,0.16281680949032307,0.8910431526601315,0.1336734693877551,0.0012613580108791211,0.14999669545795768,0.9958333333333333,358.2196652719665,334.0,487.6,2,1,0,239,0.0,0.0,1766.0,5016.0,5016.0,77592.0,0.0,694.0,523.0,399.0,150.0,388.0,125.0,634.0,619.0,0.6070215175537939,2.840317100792752,0.21590913134803183,0.25041053055586254,0.03605623201795116,0.8355416179592969,0.9084777269968056,1.039688168618873,13.096347069821299,0.0479855927731126,0.006428729731988731,0.6036240090600227,0.0033975084937712344,79358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9775138781533272,10.800000190734863,0,268.0,1.0,1.0,0.0,24,252.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14979831628743723,1.6911676646706584,0.0,0.004166666666666667,0.0,0.0,79358.0,4021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,0.0,0.0,1.7179974459942033,-0.14998799562454224,1069.0,3.0
9,10,1,mappo,0,1766,18147,-0.006237790861632675,-10813.947418962045,-45.058114245675185,0.18001442914828658,0.8843592777848244,0.13163265306122449,0.0005925422183281626,0.22488482668995857,0.9958333333333333,370.10460251046027,341.5,505.6,2,1,0,239,0.0,0.0,1767.0,5028.0,5028.0,80221.0,0.0,707.0,532.0,386.0,142.0,380.0,130.0,640.0,617.0,0.5998868138087153,2.845500848896435,0.23278032715290567,0.2505623921288159,0.03607809842876715,0.8343469257130228,0.9049563653689103,1.0496044377603226,13.048191673686832,0.05218459087556221,0.006404829473616851,0.5959252971137521,0.003961516694963215,81988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,337.5,337.5,337.5,1,0.9753117150551017,11.333333015441895,0,232.0,1.0,1.0,0.0,24,236.85416666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529293787896311,1.6882869692532942,0.0,0.004166666666666667,0.0,0.0,81988.0,3714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.004166666666666652,2297.0,2.784242424242424,1.756866471122148,-0.14998799562454224,1056.0,4.0
